Depth,Date,Time,Temp,Light
Deep,04/28/2021,23:45:00,22.333,0
Deep,04/28/2021,23:50:00,22.333,0
Deep,04/28/2021,23:55:00,22.333,0
Deep,04/29/2021,00:00:00,22.333,0
Deep,04/29/2021,00:05:00,22.333,0
Deep,04/29/2021,00:10:00,22.333,0
Deep,04/29/2021,00:15:00,22.333,0
Deep,04/29/2021,00:20:00,22.333,0
Deep,04/29/2021,00:25:00,22.333,0
Deep,04/29/2021,00:30:00,22.333,0
Deep,04/29/2021,00:35:00,22.333,0
Deep,04/29/2021,00:40:00,22.333,0
Deep,04/29/2021,00:45:00,22.333,0
Deep,04/29/2021,00:50:00,22.333,0
Deep,04/29/2021,00:55:00,22.333,0
Deep,04/29/2021,01:00:00,22.333,0
Deep,04/29/2021,01:05:00,22.333,0
Deep,04/29/2021,01:10:00,22.333,0
Deep,04/29/2021,01:15:00,22.333,0
Deep,04/29/2021,01:20:00,22.333,0
Deep,04/29/2021,01:25:00,22.333,0
Deep,04/29/2021,01:30:00,22.333,0
Deep,04/29/2021,01:35:00,22.333,0
Deep,04/29/2021,01:40:00,22.333,0
Deep,04/29/2021,01:45:00,22.333,0
Deep,04/29/2021,01:50:00,22.333,0
Deep,04/29/2021,01:55:00,22.333,0
Deep,04/29/2021,02:00:00,22.333,0
Deep,04/29/2021,02:05:00,22.333,0
Deep,04/29/2021,02:10:00,22.333,0
Deep,04/29/2021,02:15:00,22.333,0
Deep,04/29/2021,02:20:00,22.333,0
Deep,04/29/2021,02:25:00,22.333,0
Deep,04/29/2021,02:30:00,22.333,0
Deep,04/29/2021,02:35:00,22.333,0
Deep,04/29/2021,02:40:00,22.333,0
Deep,04/29/2021,02:45:00,22.333,0
Deep,04/29/2021,02:50:00,22.333,0
Deep,04/29/2021,02:55:00,22.333,0
Deep,04/29/2021,03:00:00,22.333,0
Deep,04/29/2021,03:05:00,22.333,0
Deep,04/29/2021,03:10:00,22.333,0
Deep,04/29/2021,03:15:00,22.333,0
Deep,04/29/2021,03:20:00,22.333,0
Deep,04/29/2021,03:25:00,22.333,0
Deep,04/29/2021,03:30:00,22.333,0
Deep,04/29/2021,03:35:00,22.333,0
Deep,04/29/2021,03:40:00,22.333,0
Deep,04/29/2021,03:45:00,22.333,0
Deep,04/29/2021,03:50:00,22.333,0
Deep,04/29/2021,03:55:00,22.333,0
Deep,04/29/2021,04:00:00,22.333,0
Deep,04/29/2021,04:05:00,22.333,0
Deep,04/29/2021,04:10:00,22.333,0
Deep,04/29/2021,04:15:00,22.333,0
Deep,04/29/2021,04:20:00,22.333,0
Deep,04/29/2021,04:25:00,22.333,0
Deep,04/29/2021,04:30:00,22.333,0
Deep,04/29/2021,04:35:00,22.333,0
Deep,04/29/2021,04:40:00,22.333,0
Deep,04/29/2021,04:45:00,22.333,0
Deep,04/29/2021,04:50:00,22.333,0
Deep,04/29/2021,04:55:00,22.333,0
Deep,04/29/2021,05:00:00,22.333,0
Deep,04/29/2021,05:05:00,22.333,0
Deep,04/29/2021,05:10:00,22.333,0
Deep,04/29/2021,05:15:00,22.333,0
Deep,04/29/2021,05:20:00,22.333,0
Deep,04/29/2021,05:25:00,22.333,0
Deep,04/29/2021,05:30:00,22.333,0
Deep,04/29/2021,05:35:00,22.333,0
Deep,04/29/2021,05:40:00,22.333,0
Deep,04/29/2021,05:45:00,22.333,0
Deep,04/29/2021,05:50:00,22.333,0
Deep,04/29/2021,05:55:00,22.333,0
Deep,04/29/2021,06:00:00,22.333,0
Deep,04/29/2021,06:05:00,22.333,10.8
Deep,04/29/2021,06:10:00,22.333,21.5
Deep,04/29/2021,06:15:00,22.333,32.3
Deep,04/29/2021,06:20:00,22.333,53.8
Deep,04/29/2021,06:25:00,22.333,75.3
Deep,04/29/2021,06:30:00,22.333,86.1
Deep,04/29/2021,06:35:00,22.333,107.6
Deep,04/29/2021,06:40:00,22.333,123.8
Deep,04/29/2021,06:45:00,22.333,139.9
Deep,04/29/2021,06:50:00,22.429,161.5
Deep,04/29/2021,06:55:00,22.429,172.2
Deep,04/29/2021,07:00:00,22.429,193.8
Deep,04/29/2021,07:05:00,22.429,204.5
Deep,04/29/2021,07:10:00,22.429,215.3
Deep,04/29/2021,07:15:00,22.429,236.8
Deep,04/29/2021,07:20:00,22.429,258.3
Deep,04/29/2021,07:25:00,22.429,269.1
Deep,04/29/2021,07:30:00,22.429,290.6
Deep,04/29/2021,07:35:00,22.429,301.4
Deep,04/29/2021,07:40:00,22.429,322.9
Deep,04/29/2021,07:45:00,22.429,344.4
Deep,04/29/2021,07:50:00,22.429,355.2
Deep,04/29/2021,07:55:00,22.429,387.5
Deep,04/29/2021,08:00:00,22.429,409
Deep,04/29/2021,08:05:00,22.429,419.8
Deep,04/29/2021,08:10:00,22.429,446.7
Deep,04/29/2021,08:15:00,22.429,473.6
Deep,04/29/2021,08:20:00,22.429,495.1
Deep,04/29/2021,08:25:00,22.333,522.05
Deep,04/29/2021,08:30:00,22.333,565.1
Deep,04/29/2021,08:35:00,22.333,597.4
Deep,04/29/2021,08:40:00,22.333,635.05
Deep,04/29/2021,08:45:00,22.333,688.9
Deep,04/29/2021,08:50:00,22.381,731.95
Deep,04/29/2021,08:55:00,22.381,758.85
Deep,04/29/2021,09:00:00,22.429,828.85
Deep,04/29/2021,09:05:00,22.477,866.5
Deep,04/29/2021,09:10:00,22.525,936.45
Deep,04/29/2021,09:15:00,22.525,995.7
Deep,04/29/2021,09:20:00,22.525,1049.45
Deep,04/29/2021,09:25:00,22.525,1108.65
Deep,04/29/2021,09:30:00,22.429,1173.25
Deep,04/29/2021,09:35:00,22.429,1254
Deep,04/29/2021,09:40:00,22.429,1313.2
Deep,04/29/2021,09:45:00,22.525,1404.7
Deep,04/29/2021,09:50:00,22.429,1463.9
Deep,04/29/2021,09:55:00,22.429,1550
Deep,04/29/2021,10:00:00,22.429,1636.1
Deep,04/29/2021,10:05:00,22.429,1679.15
Deep,04/29/2021,10:10:00,22.429,1851.4
Deep,04/29/2021,10:15:00,22.429,1894.45
Deep,04/29/2021,10:20:00,22.429,2023.65
Deep,04/29/2021,10:25:00,22.429,2066.7
Deep,04/29/2021,10:30:00,22.477,2238.9
Deep,04/29/2021,10:35:00,22.525,2325
Deep,04/29/2021,10:40:00,22.477,2368.05
Deep,04/29/2021,10:45:00,22.525,2454.2
Deep,04/29/2021,10:50:00,22.477,2626.4
Deep,04/29/2021,10:55:00,22.525,2798.65
Deep,04/29/2021,11:00:00,22.525,3013.9
Deep,04/29/2021,11:05:00,22.525,3013.9
Deep,04/29/2021,11:10:00,22.525,2927.8
Deep,04/29/2021,11:15:00,22.525,3186.1
Deep,04/29/2021,11:20:00,22.525,3186.1
Deep,04/29/2021,11:25:00,22.525,3186.1
Deep,04/29/2021,11:30:00,22.525,3530.6
Deep,04/29/2021,11:35:00,22.525,3444.5
Deep,04/29/2021,11:40:00,22.525,3530.6
Deep,04/29/2021,11:45:00,22.525,3616.7
Deep,04/29/2021,11:50:00,22.525,3875
Deep,04/29/2021,11:55:00,22.525,3788.9
Deep,04/29/2021,12:00:00,22.525,3875.05
Deep,04/29/2021,12:05:00,22.525,3788.9
Deep,04/29/2021,12:10:00,22.525,3702.8
Deep,04/29/2021,12:15:00,22.525,3875
Deep,04/29/2021,12:20:00,22.525,4219.5
Deep,04/29/2021,12:25:00,22.525,3961.1
Deep,04/29/2021,12:30:00,22.525,3961.1
Deep,04/29/2021,12:35:00,22.525,4047.25
Deep,04/29/2021,12:40:00,22.525,4305.6
Deep,04/29/2021,12:45:00,22.525,3961.1
Deep,04/29/2021,12:50:00,22.525,4219.5
Deep,04/29/2021,12:55:00,22.525,4133.4
Deep,04/29/2021,13:00:00,22.525,4047.25
Deep,04/29/2021,13:05:00,22.525,4133.4
Deep,04/29/2021,13:10:00,22.525,4219.5
Deep,04/29/2021,13:15:00,22.525,4133.4
Deep,04/29/2021,13:20:00,22.525,4133.4
Deep,04/29/2021,13:25:00,22.525,4219.5
Deep,04/29/2021,13:30:00,22.525,4133.4
Deep,04/29/2021,13:35:00,22.525,3961.1
Deep,04/29/2021,13:40:00,22.525,4047.25
Deep,04/29/2021,13:45:00,22.525,4219.5
Deep,04/29/2021,13:50:00,22.525,3961.15
Deep,04/29/2021,13:55:00,22.525,3875
Deep,04/29/2021,14:00:00,22.525,3875
Deep,04/29/2021,14:05:00,22.525,3875
Deep,04/29/2021,14:10:00,22.525,3788.9
Deep,04/29/2021,14:15:00,22.525,3616.7
Deep,04/29/2021,14:20:00,22.525,3702.8
Deep,04/29/2021,14:25:00,22.525,3702.8
Deep,04/29/2021,14:30:00,22.525,3444.5
Deep,04/29/2021,14:35:00,22.525,3444.45
Deep,04/29/2021,14:40:00,22.525,3186.1
Deep,04/29/2021,14:45:00,22.525,3100
Deep,04/29/2021,14:50:00,22.525,2927.8
Deep,04/29/2021,14:55:00,22.477,2841.7
Deep,04/29/2021,15:00:00,22.429,2755.6
Deep,04/29/2021,15:05:00,22.429,2712.55
Deep,04/29/2021,15:10:00,22.477,2669.5
Deep,04/29/2021,15:15:00,22.477,2712.55
Deep,04/29/2021,15:20:00,22.429,2497.25
Deep,04/29/2021,15:25:00,22.429,2454.15
Deep,04/29/2021,15:30:00,22.429,2368.05
Deep,04/29/2021,15:35:00,22.429,2368.05
Deep,04/29/2021,15:40:00,22.429,2281.95
Deep,04/29/2021,15:45:00,22.429,2109.75
Deep,04/29/2021,15:50:00,22.429,2023.65
Deep,04/29/2021,15:55:00,22.429,1937.55
Deep,04/29/2021,16:00:00,22.429,1851.4
Deep,04/29/2021,16:05:00,22.429,1765.25
Deep,04/29/2021,16:10:00,22.429,1679.15
Deep,04/29/2021,16:15:00,22.429,1593.05
Deep,04/29/2021,16:20:00,22.429,1550
Deep,04/29/2021,16:25:00,22.429,1506.95
Deep,04/29/2021,16:30:00,22.429,1420.85
Deep,04/29/2021,16:35:00,22.429,1345.5
Deep,04/29/2021,16:40:00,22.429,1286.3
Deep,04/29/2021,16:45:00,22.429,1205.55
Deep,04/29/2021,16:50:00,22.429,1135.6
Deep,04/29/2021,16:55:00,22.429,1038.7
Deep,04/29/2021,17:00:00,22.429,958
Deep,04/29/2021,17:05:00,22.429,888
Deep,04/29/2021,17:10:00,22.381,828.8
Deep,04/29/2021,17:15:00,22.333,764.25
Deep,04/29/2021,17:20:00,22.333,710.4
Deep,04/29/2021,17:25:00,22.381,645.85
Deep,04/29/2021,17:30:00,22.333,581.25
Deep,04/29/2021,17:35:00,22.333,532.85
Deep,04/29/2021,17:40:00,22.333,489.75
Deep,04/29/2021,17:45:00,22.333,446.75
Deep,04/29/2021,17:50:00,22.333,409.05
Deep,04/29/2021,17:55:00,22.381,360.55
Deep,04/29/2021,18:00:00,22.429,322.95
Deep,04/29/2021,18:05:00,22.333,285.25
Deep,04/29/2021,18:10:00,22.333,252.95
Deep,04/29/2021,18:15:00,22.333,183
Deep,04/29/2021,18:20:00,22.333,150.7
Deep,04/29/2021,18:25:00,22.333,139.9
Deep,04/29/2021,18:30:00,22.333,129.2
Deep,04/29/2021,18:35:00,22.333,107.6
Deep,04/29/2021,18:40:00,22.333,86.1
Deep,04/29/2021,18:45:00,22.333,75.3
Deep,04/29/2021,18:50:00,22.333,64.6
Deep,04/29/2021,18:55:00,22.333,43.1
Deep,04/29/2021,19:00:00,22.333,32.3
Deep,04/29/2021,19:05:00,22.333,21.5
Deep,04/29/2021,19:10:00,22.333,10.8
Deep,04/29/2021,19:15:00,22.333,0
Deep,04/29/2021,19:20:00,22.333,0
Deep,04/29/2021,19:25:00,22.333,0
Deep,04/29/2021,19:30:00,22.333,0
Deep,04/29/2021,19:35:00,22.333,0
Deep,04/29/2021,19:40:00,22.333,0
Deep,04/29/2021,19:45:00,22.333,0
Deep,04/29/2021,19:50:00,22.333,0
Deep,04/29/2021,19:55:00,22.333,0
Deep,04/29/2021,20:00:00,22.333,0
Deep,04/29/2021,20:05:00,22.333,0
Deep,04/29/2021,20:10:00,22.333,0
Deep,04/29/2021,20:15:00,22.333,0
Deep,04/29/2021,20:20:00,22.333,0
Deep,04/29/2021,20:25:00,22.333,0
Deep,04/29/2021,20:30:00,22.333,0
Deep,04/29/2021,20:35:00,22.333,0
Deep,04/29/2021,20:40:00,22.333,0
Deep,04/29/2021,20:45:00,22.333,0
Deep,04/29/2021,20:50:00,22.333,0
Deep,04/29/2021,20:55:00,22.333,0
Deep,04/29/2021,21:00:00,22.333,0
Deep,04/29/2021,21:05:00,22.333,0
Deep,04/29/2021,21:10:00,22.333,0
Deep,04/29/2021,21:15:00,22.333,0
Deep,04/29/2021,21:20:00,22.333,0
Deep,04/29/2021,21:25:00,22.333,0
Deep,04/29/2021,21:30:00,22.333,0
Deep,04/29/2021,21:35:00,22.333,0
Deep,04/29/2021,21:40:00,22.333,0
Deep,04/29/2021,21:45:00,22.333,0
Deep,04/29/2021,21:50:00,22.333,0
Deep,04/29/2021,21:55:00,22.333,0
Deep,04/29/2021,22:00:00,22.333,0
Deep,04/29/2021,22:05:00,22.333,0
Deep,04/29/2021,22:10:00,22.333,0
Deep,04/29/2021,22:15:00,22.333,0
Deep,04/29/2021,22:20:00,22.333,0
Deep,04/29/2021,22:25:00,22.333,0
Deep,04/29/2021,22:30:00,22.333,0
Deep,04/29/2021,22:35:00,22.333,0
Deep,04/29/2021,22:40:00,22.333,0
Deep,04/29/2021,22:45:00,22.333,0
Deep,04/29/2021,22:50:00,22.333,0
Deep,04/29/2021,22:55:00,22.333,0
Deep,04/29/2021,23:00:00,22.333,0
Deep,04/29/2021,23:05:00,22.333,0
Deep,04/29/2021,23:10:00,22.333,0
Deep,04/29/2021,23:15:00,22.333,0
Deep,04/29/2021,23:20:00,22.333,0
Deep,04/29/2021,23:25:00,22.333,0
Deep,04/29/2021,23:30:00,22.333,0
Deep,04/29/2021,23:35:00,22.333,0
Deep,04/29/2021,23:40:00,22.333,0
Deep,04/29/2021,23:45:00,22.333,0
Deep,04/29/2021,23:50:00,22.333,0
Deep,04/29/2021,23:55:00,22.333,0
Deep,04/30/2021,00:00:00,22.333,0
Deep,04/30/2021,00:05:00,22.333,0
Deep,04/30/2021,00:10:00,22.333,0
Deep,04/30/2021,00:15:00,22.333,0
Deep,04/30/2021,00:20:00,22.333,0
Deep,04/30/2021,00:25:00,22.333,0
Deep,04/30/2021,00:30:00,22.333,0
Deep,04/30/2021,00:35:00,22.333,0
Deep,04/30/2021,00:40:00,22.333,0
Deep,04/30/2021,00:45:00,22.429,0
Deep,04/30/2021,00:50:00,22.429,0
Deep,04/30/2021,00:55:00,22.381,0
Deep,04/30/2021,01:00:00,22.381,0
Deep,04/30/2021,01:05:00,22.381,0
Deep,04/30/2021,01:10:00,22.333,0
Deep,04/30/2021,01:15:00,22.333,0
Deep,04/30/2021,01:20:00,22.333,0
Deep,04/30/2021,01:25:00,22.333,0
Deep,04/30/2021,01:30:00,22.333,0
Deep,04/30/2021,01:35:00,22.333,0
Deep,04/30/2021,01:40:00,22.333,0
Deep,04/30/2021,01:45:00,22.333,0
Deep,04/30/2021,01:50:00,22.333,0
Deep,04/30/2021,01:55:00,22.333,0
Deep,04/30/2021,02:00:00,22.333,0
Deep,04/30/2021,02:05:00,22.333,0
Deep,04/30/2021,02:10:00,22.333,0
Deep,04/30/2021,02:15:00,22.333,0
Deep,04/30/2021,02:20:00,22.333,0
Deep,04/30/2021,02:25:00,22.333,0
Deep,04/30/2021,02:30:00,22.333,0
Deep,04/30/2021,02:35:00,22.333,0
Deep,04/30/2021,02:40:00,22.333,0
Deep,04/30/2021,02:45:00,22.333,0
Deep,04/30/2021,02:50:00,22.333,0
Deep,04/30/2021,02:55:00,22.333,0
Deep,04/30/2021,03:00:00,22.333,0
Deep,04/30/2021,03:05:00,22.333,0
Deep,04/30/2021,03:10:00,22.333,0
Deep,04/30/2021,03:15:00,22.333,0
Deep,04/30/2021,03:20:00,22.333,0
Deep,04/30/2021,03:25:00,22.333,0
Deep,04/30/2021,03:30:00,22.333,0
Deep,04/30/2021,03:35:00,22.333,0
Deep,04/30/2021,03:40:00,22.381,0
Deep,04/30/2021,03:45:00,22.333,0
Deep,04/30/2021,03:50:00,22.333,0
Deep,04/30/2021,03:55:00,22.333,0
Deep,04/30/2021,04:00:00,22.333,0
Deep,04/30/2021,04:05:00,22.333,0
Deep,04/30/2021,04:10:00,22.333,0
Deep,04/30/2021,04:15:00,22.333,0
Deep,04/30/2021,04:20:00,22.333,0
Deep,04/30/2021,04:25:00,22.333,0
Deep,04/30/2021,04:30:00,22.333,0
Deep,04/30/2021,04:35:00,22.333,0
Deep,04/30/2021,04:40:00,22.333,0
Deep,04/30/2021,04:45:00,22.333,0
Deep,04/30/2021,04:50:00,22.333,0
Deep,04/30/2021,04:55:00,22.333,0
Deep,04/30/2021,05:00:00,22.333,0
Deep,04/30/2021,05:05:00,22.333,0
Deep,04/30/2021,05:10:00,22.333,0
Deep,04/30/2021,05:15:00,22.333,0
Deep,04/30/2021,05:20:00,22.333,0
Deep,04/30/2021,05:25:00,22.333,0
Deep,04/30/2021,05:30:00,22.333,0
Deep,04/30/2021,05:35:00,22.333,0
Deep,04/30/2021,05:40:00,22.333,0
Deep,04/30/2021,05:45:00,22.333,0
Deep,04/30/2021,05:50:00,22.333,0
Deep,04/30/2021,05:55:00,22.333,0
Deep,04/30/2021,06:00:00,22.333,0
Deep,04/30/2021,06:05:00,22.333,5.4
Deep,04/30/2021,06:10:00,22.333,21.5
Deep,04/30/2021,06:15:00,22.333,32.3
Deep,04/30/2021,06:20:00,22.333,43.1
Deep,04/30/2021,06:25:00,22.333,53.8
Deep,04/30/2021,06:30:00,22.333,69.95
Deep,04/30/2021,06:35:00,22.333,86.1
Deep,04/30/2021,06:40:00,22.333,96.9
Deep,04/30/2021,06:45:00,22.333,113
Deep,04/30/2021,06:50:00,22.333,129.2
Deep,04/30/2021,06:55:00,22.333,145.3
Deep,04/30/2021,07:00:00,22.333,161.5
Deep,04/30/2021,07:05:00,22.333,172.2
Deep,04/30/2021,07:10:00,22.333,183
Deep,04/30/2021,07:15:00,22.333,193.8
Deep,04/30/2021,07:20:00,22.333,204.5
Deep,04/30/2021,07:25:00,22.333,215.3
Deep,04/30/2021,07:30:00,22.333,226
Deep,04/30/2021,07:35:00,22.2855,236.8
Deep,04/30/2021,07:40:00,22.333,252.95
Deep,04/30/2021,07:45:00,22.333,269.1
Deep,04/30/2021,07:50:00,22.333,285.25
Deep,04/30/2021,07:55:00,22.333,306.8
Deep,04/30/2021,08:00:00,22.333,328.3
Deep,04/30/2021,08:05:00,22.333,349.8
Deep,04/30/2021,08:10:00,22.333,360.6
Deep,04/30/2021,08:15:00,22.333,382.1
Deep,04/30/2021,08:20:00,22.333,409
Deep,04/30/2021,08:25:00,22.333,435.95
Deep,04/30/2021,08:30:00,22.333,468.25
Deep,04/30/2021,08:35:00,22.333,505.9
Deep,04/30/2021,08:40:00,22.333,532.8
Deep,04/30/2021,08:45:00,22.333,565.1
Deep,04/30/2021,08:50:00,22.333,602.75
Deep,04/30/2021,08:55:00,22.333,635.05
Deep,04/30/2021,09:00:00,22.333,672.75
Deep,04/30/2021,09:05:00,22.333,699.65
Deep,04/30/2021,09:10:00,22.333,742.7
Deep,04/30/2021,09:15:00,22.333,785.75
Deep,04/30/2021,09:20:00,22.333,834.2
Deep,04/30/2021,09:25:00,22.333,893.4
Deep,04/30/2021,09:30:00,22.333,925.7
Deep,04/30/2021,09:35:00,22.333,974.1
Deep,04/30/2021,09:40:00,22.429,1038.7
Deep,04/30/2021,09:45:00,22.429,1103.3
Deep,04/30/2021,09:50:00,22.429,1167.9
Deep,04/30/2021,09:55:00,22.429,1232.45
Deep,04/30/2021,10:00:00,22.429,1307.85
Deep,04/30/2021,10:05:00,22.429,1356.25
Deep,04/30/2021,10:10:00,22.429,1420.85
Deep,04/30/2021,10:15:00,22.429,1463.9
Deep,04/30/2021,10:20:00,22.429,1550
Deep,04/30/2021,10:25:00,22.429,1679.15
Deep,04/30/2021,10:30:00,22.429,1765.25
Deep,04/30/2021,10:35:00,22.429,1894.45
Deep,04/30/2021,10:40:00,22.429,2023.65
Deep,04/30/2021,10:45:00,22.429,2109.75
Deep,04/30/2021,10:50:00,22.429,2195.85
Deep,04/30/2021,10:55:00,22.429,2238.9
Deep,04/30/2021,11:00:00,22.429,2454.15
Deep,04/30/2021,11:05:00,22.429,2454.15
Deep,04/30/2021,11:10:00,22.477,2497.25
Deep,04/30/2021,11:15:00,22.525,2626.45
Deep,04/30/2021,11:20:00,22.525,2712.55
Deep,04/30/2021,11:25:00,22.525,2755.6
Deep,04/30/2021,11:30:00,22.525,2841.7
Deep,04/30/2021,11:35:00,22.525,2927.8
Deep,04/30/2021,11:40:00,22.525,3013.9
Deep,04/30/2021,11:45:00,22.525,3100
Deep,04/30/2021,11:50:00,22.525,3186.1
Deep,04/30/2021,11:55:00,22.525,3186.1
Deep,04/30/2021,12:00:00,22.573,3186.1
Deep,04/30/2021,12:05:00,22.621,3272.2
Deep,04/30/2021,12:10:00,22.573,3358.35
Deep,04/30/2021,12:15:00,22.573,3358.35
Deep,04/30/2021,12:20:00,22.621,3358.35
Deep,04/30/2021,12:25:00,22.573,3186.1
Deep,04/30/2021,12:30:00,22.525,3358.35
Deep,04/30/2021,12:35:00,22.525,3272.2
Deep,04/30/2021,12:40:00,22.525,3272.2
Deep,04/30/2021,12:45:00,22.525,3186.1
Deep,04/30/2021,12:50:00,22.525,3100
Deep,04/30/2021,12:55:00,22.525,3013.9
Deep,04/30/2021,13:00:00,22.525,3013.9
Deep,04/30/2021,13:05:00,22.525,3100
Deep,04/30/2021,13:10:00,22.525,3100
Deep,04/30/2021,13:15:00,22.525,3013.9
Deep,04/30/2021,13:20:00,22.525,2927.8
Deep,04/30/2021,13:25:00,22.525,2927.8
Deep,04/30/2021,13:30:00,22.525,3013.9
Deep,04/30/2021,13:35:00,22.525,2927.8
Deep,04/30/2021,13:40:00,22.525,2927.8
Deep,04/30/2021,13:45:00,22.525,2927.8
Deep,04/30/2021,13:50:00,22.525,2927.8
Deep,04/30/2021,13:55:00,22.429,2927.8
Deep,04/30/2021,14:00:00,22.429,2841.7
Deep,04/30/2021,14:05:00,22.429,2841.7
Deep,04/30/2021,14:10:00,22.429,2755.6
Deep,04/30/2021,14:15:00,22.429,2755.6
Deep,04/30/2021,14:20:00,22.429,2755.6
Deep,04/30/2021,14:25:00,22.429,2712.55
Deep,04/30/2021,14:30:00,22.429,2669.5
Deep,04/30/2021,14:35:00,22.429,2626.45
Deep,04/30/2021,14:40:00,22.429,2540.3
Deep,04/30/2021,14:45:00,22.429,2454.15
Deep,04/30/2021,14:50:00,22.429,2454.15
Deep,04/30/2021,14:55:00,22.429,2325
Deep,04/30/2021,15:00:00,22.429,2325
Deep,04/30/2021,15:05:00,22.429,2281.95
Deep,04/30/2021,15:10:00,22.429,2195.85
Deep,04/30/2021,15:15:00,22.429,2109.75
Deep,04/30/2021,15:20:00,22.429,2023.65
Deep,04/30/2021,15:25:00,22.429,1980.6
Deep,04/30/2021,15:30:00,22.429,1851.4
Deep,04/30/2021,15:35:00,22.429,1808.35
Deep,04/30/2021,15:40:00,22.429,1679.15
Deep,04/30/2021,15:45:00,22.429,1636.1
Deep,04/30/2021,15:50:00,22.429,1506.95
Deep,04/30/2021,15:55:00,22.429,1420.85
Deep,04/30/2021,16:00:00,22.429,1367.05
Deep,04/30/2021,16:05:00,22.429,1334.75
Deep,04/30/2021,16:10:00,22.333,1270.15
Deep,04/30/2021,16:15:00,22.333,1227.05
Deep,04/30/2021,16:20:00,22.333,1194.8
Deep,04/30/2021,16:25:00,22.333,1130.25
Deep,04/30/2021,16:30:00,22.333,1054.9
Deep,04/30/2021,16:35:00,22.333,995.65
Deep,04/30/2021,16:40:00,22.333,936.5
Deep,04/30/2021,16:45:00,22.333,866.5
Deep,04/30/2021,16:50:00,22.333,812.7
Deep,04/30/2021,16:55:00,22.333,758.85
Deep,04/30/2021,17:00:00,22.333,726.6
Deep,04/30/2021,17:05:00,22.333,656.6
Deep,04/30/2021,17:10:00,22.333,602.8
Deep,04/30/2021,17:15:00,22.333,543.55
Deep,04/30/2021,17:20:00,22.333,495.15
Deep,04/30/2021,17:25:00,22.333,457.45
Deep,04/30/2021,17:30:00,22.333,414.45
Deep,04/30/2021,17:35:00,22.333,387.5
Deep,04/30/2021,17:40:00,22.333,349.85
Deep,04/30/2021,17:45:00,22.333,322.95
Deep,04/30/2021,17:50:00,22.333,290.65
Deep,04/30/2021,17:55:00,22.333,263.7
Deep,04/30/2021,18:00:00,22.333,242.2
Deep,04/30/2021,18:05:00,22.333,209.9
Deep,04/30/2021,18:10:00,22.333,188.4
Deep,04/30/2021,18:15:00,22.333,150.7
Deep,04/30/2021,18:20:00,22.333,118.4
Deep,04/30/2021,18:25:00,22.333,107.6
Deep,04/30/2021,18:30:00,22.333,96.9
Deep,04/30/2021,18:35:00,22.333,86.1
Deep,04/30/2021,18:40:00,22.333,75.3
Deep,04/30/2021,18:45:00,22.333,64.6
Deep,04/30/2021,18:50:00,22.333,43.1
Deep,04/30/2021,18:55:00,22.333,32.3
Deep,04/30/2021,19:00:00,22.333,21.5
Deep,04/30/2021,19:05:00,22.333,10.8
Deep,04/30/2021,19:10:00,22.333,0
Deep,04/30/2021,19:15:00,22.333,0
Deep,04/30/2021,19:20:00,22.333,0
Deep,04/30/2021,19:25:00,22.333,0
Deep,04/30/2021,19:30:00,22.333,0
Deep,04/30/2021,19:35:00,22.333,0
Deep,04/30/2021,19:40:00,22.333,0
Deep,04/30/2021,19:45:00,22.333,0
Deep,04/30/2021,19:50:00,22.333,0
Deep,04/30/2021,19:55:00,22.333,0
Deep,04/30/2021,20:00:00,22.333,0
Deep,04/30/2021,20:05:00,22.333,0
Deep,04/30/2021,20:10:00,22.333,0
Deep,04/30/2021,20:15:00,22.333,0
Deep,04/30/2021,20:20:00,22.333,0
Deep,04/30/2021,20:25:00,22.333,0
Deep,04/30/2021,20:30:00,22.333,0
Deep,04/30/2021,20:35:00,22.333,0
Deep,04/30/2021,20:40:00,22.333,0
Deep,04/30/2021,20:45:00,22.333,0
Deep,04/30/2021,20:50:00,22.333,0
Deep,04/30/2021,20:55:00,22.333,0
Deep,04/30/2021,21:00:00,22.333,0
Deep,04/30/2021,21:05:00,22.333,0
Deep,04/30/2021,21:10:00,22.333,0
Deep,04/30/2021,21:15:00,22.333,0
Deep,04/30/2021,21:20:00,22.333,0
Deep,04/30/2021,21:25:00,22.333,0
Deep,04/30/2021,21:30:00,22.333,0
Deep,04/30/2021,21:35:00,22.333,0
Deep,04/30/2021,21:40:00,22.333,0
Deep,04/30/2021,21:45:00,22.333,0
Deep,04/30/2021,21:50:00,22.333,0
Deep,04/30/2021,21:55:00,22.333,0
Deep,04/30/2021,22:00:00,22.333,0
Deep,04/30/2021,22:05:00,22.333,0
Deep,04/30/2021,22:10:00,22.333,0
Deep,04/30/2021,22:15:00,22.333,0
Deep,04/30/2021,22:20:00,22.333,0
Deep,04/30/2021,22:25:00,22.333,0
Deep,04/30/2021,22:30:00,22.333,0
Deep,04/30/2021,22:35:00,22.333,0
Deep,04/30/2021,22:40:00,22.333,0
Deep,04/30/2021,22:45:00,22.333,0
Deep,04/30/2021,22:50:00,22.333,0
Deep,04/30/2021,22:55:00,22.333,0
Deep,04/30/2021,23:00:00,22.333,0
Deep,04/30/2021,23:05:00,22.333,0
Deep,04/30/2021,23:10:00,22.333,0
Deep,04/30/2021,23:15:00,22.238,0
Deep,04/30/2021,23:20:00,22.238,0
Deep,04/30/2021,23:25:00,22.2855,0
Deep,04/30/2021,23:30:00,22.2855,0
Deep,04/30/2021,23:35:00,22.238,0
